codprov,desprov,codenc,codanio,wciiu4d,deswciiu4d,wciiu2d,deswciiu2d,wciiu3d,deswciiu3d,wgruenc,deswgruenc,wregion,deswregion,letra,desletra,wgruserv,deswgruserv,categorización,descategorización,wperocup,deswperocup,wtraprod,deswtraprod,remunera,deprecia,totalpeoc,pstotalpeoc,tftotalpeoc,tegtotalpeoc,ototalpeoc,etotalpeoc,totalmuj,pstotalmuj,tftotalmuj,tegtotalmuj,ototalmuj,etotalmuj,psmsindisp,psmsindise,psmcondisp,psmcondise,tfmsindisp,tfmsindise,tfmcondisp,tfmcondise,tegmsindisp,tegmsindise,tegmcondisp,tegmcondise,omsindisp,omsindise,omcondisp,omcondise,emsindisp,emsindise,emcondisp,emcondise,totalhom,pstotalhom,tftotalhom,tegtotalhom,ototalhom,etotalhom,pshsindisp,pshsindise,pshcondisp,pshcondise,tfhsindisp,tfhsindise,tfhcondisp,tfhcondise,teghsindisp,teghsindise,teghcondisp,teghcondise,ohsindisp,ohsindise,ohcondisp,ohcondise,ehsindisp,ehsindise,ehcondisp,ehcondise,totalhorastrab,totalhorasext,totalsuelmh,suesaegm,suesaegh,suesaobm,suesaobh,suesaemu,suesaeho,perremun,totremun,suesalar,otraremu,sobresue,parutili,subfamil,indemniza,apopiess,fonreser,proartve,venartst,venartstp,venartste,ingxserv,oingxser,aumexpep,totinsum,matprima,repacces,envembal,gasopera,totingse,trafabri,trarepma,sertrans,ingxalqu,ingxcomi,veneneel,asesoria,otringut,margcome,trarepmx,flegastr,comeneel,comylubr,compaga3,gasxalqu,publicid,gasviamo,prisegur,sinipaga,prirease,liqresc,honprofe,comunica,agua,trafabh3,matofici,otrgasop,interese,impuesto,totvalcl,valgasol,valdiese,valfuelo,valgasli,valgasna,valaceit,valgrasa,valotrcl,cangasol,candiese,canfuelo,cangasli,cangasna,canaceit,cangrasa,vtee,veepyc,veecomp,vtagua,vaguapub,vaguanatu,ceepyc,ceecomp,caguapub,caguanatu,adqmyenv,adqeiycnv,adqmenv,adqeofnv,adqcomnv,adqvnv,adqnabnv,adqoafnv,totaladinu,adimyenu,adieycnu,adimenu,adieofnu,adicomnu,adivnu,adinabnu,adioafnu,comactnu,comactusad,venactfi,comnette,revajust,sal31dic,totexi1e,totexi31,ntprofplant,ntprofcben,ntprofccivil,vtotrempplant,vtotrempcben,vtotrempccivil,vtothcpplant,vtothcpcben,vtothcpccivil,tothimpplant,tothimpcben,tothimpccivil,ntestumatr,vtanuamtps,tbecasconc,ntitulotorg,ntunidafil,ntviajefec,dtrecokm,ntpastransp,tcargtranston,tpromsertrpas,tpromsertrcarg,honasitec,honservjuleg,honconaudt,honinfor,honcomv_mayor,honcomv_menor,hon_otros,alq_locedif,alq_mueens,alq_maques,alq_equipcomp,alq_tvregequiacc,alq_transpor,alq_otros,imp_ivacob,imp_ivapag,imp_conesp,imp_pred,imp_otrimp,ctaprop,eeyatotal,totadinu,eximpa1e_t,eximpa31_t,exicyl1e_t,exicyl31_t,exiobi1e_t,exiobi31_t,exipta1e_t,exipta31_t,exipep1e_t,exipep31_t,eximst1e_t,eximst31_t,totadquisi,k,fbkf_1,varexisbt,varexism,varexisci,totexi,fbk,cosvenst,prodtota,consint,totdispos,valag,totgadop
17,PICHINCHA,3,2012,5630,ACTIVIDADES DE SERVICIO DE BEBIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I563,ACTIVIDADES DE SERVICIO DE BEBIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,5,DE 400000 A 799999,189895,1705,19,0,0,2,0,17,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,2,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,3040,0,7976,0,1600,0,0,2240,4136,19,189895,81619,34164,57133,1080,0,0,9100,6799,0,0,0,0,547221,0,0,148766,148766,0,0,66361,547221,0,0,0,0,0,0,0,0,0,6708,6754,2163,220,0,26087,11081,109,1311,0,0,0,2823,1855,1442,0,5808,133554,0,43358,220,0,0,0,220,0,0,0,0,0,0,0,489,0,0,0,2163,0,2163,1442,1442,0,0,21630,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11913,0,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2823,0,0,0,0,26087,0,0,0,0,0,0,45789,3247,0,0,0,0,3605,0,0,1712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1712,1712,1712,0,547221,346969,0,200252,199915
17,PICHINCHA,3,2012,5510,ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS,55,ACTIVIDADES DE ALOJAMIENTO,I551,ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,3,MEDIANA EMPRESA B,4,DE 100 A 199,7,DE 2000000 Y 3999999,1088379,9927,164,1,1,1,0,161,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,163,1,1,1,0,160,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,156,0,4,0,26240,3200,66580,0,2000,0,0,580,64000,162,1088379,849337,0,119303,6290,0,0,94701,18748,0,0,0,0,3613403,0,0,2059048,2059048,0,0,340351,3613403,0,0,0,0,0,0,0,0,0,184,281379,3051,0,0,36000,0,927,0,0,0,0,11560,3960,1440,0,1850,69084,0,84129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051,0,3051,1440,1440,0,0,25425,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4960,6600,0,0,0,0,36000,0,0,0,0,0,0,433608,360452,0,0,2480,0,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3613403,2468483,0,1144920,409435
17,PICHINCHA,3,2012,7020,ACTIVIDADES DE CONSULTORÍA DE GESTIÓN,70,ACTIVIDADES DE OFICINAS PRINCIPALES. ACTIVIDADES DE CONSULTORÍA DE GESTIÓN,M702,ACTIVIDADES DE CONSULTORÍA DE GESTIÓN,2,SERVICIOS,1,REGIÓN SIERRA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,2,DE 20 A 49,5,DE 400000 A 799999,382720,53747,22,0,0,3,0,19,13,0,0,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,9,0,0,2,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,3520,84,22991,4501,6500,0,0,5560,6430,22,382720,249306,55909,28519,4000,0,1141,27798,16047,0,0,0,0,691881,0,0,7031,7031,0,0,205782,691881,0,0,0,0,0,0,0,0,0,27064,1761,1567,2566,692,21856,4556,23366,0,0,28108,0,79100,12133,0,0,3013,8592,6489,43183,2566,2566,0,0,0,0,0,0,0,1436,0,0,0,0,0,0,1567,0,1567,0,0,0,0,13058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18500,29100,12000,692,0,19500,21856,0,0,0,0,0,0,66050,27715,0,0,2355,0,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,691881,221405,0,470476,214374
17,PICHINCHA,3,2012,6810,ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS,68,ACTIVIDADES INMOBILIARIAS,L681,ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS,2,SERVICIOS,1,REGIÓN SIERRA,L,ACTIVIDADES INMOBILIARIAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,3,MEDIANA EMPRESA B,1,DE 10 A 19,6,DE 800000 A 1999999,131261,34773,15,0,0,1,0,14,8,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2420,0,5842,1004,0,0,0,2051,2787,15,131261,78329,14014,10124,10611,0,0,11683,6500,0,0,0,0,1009291,31668,0,131266,131266,0,0,618010,1040959,0,31668,0,0,0,0,0,0,0,141036,352625,1036,0,0,2608,4092,2651,5026,0,0,0,88400,10292,0,0,10244,58042,0,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,1036,0,0,0,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59067,10167,1481,0,0,17685,2608,0,0,0,0,0,0,15602,14064,0,0,6691,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1040959,807318,0,233641,676052
17,PICHINCHA,3,2012,6820,ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATO,68,ACTIVIDADES INMOBILIARIAS,L682,ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATO,2,SERVICIOS,1,REGIÓN SIERRA,L,ACTIVIDADES INMOBILIARIAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,2,DE 20 A 49,6,DE 800000 A 1999999,422141,29492,22,0,0,1,1,20,9,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,13,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,3872,0,22081,2000,0,0,390,6091,13600,22,422141,322707,12537,33303,0,0,0,35982,17612,1094371,0,0,0,572245,218865,-282423,17410,17410,0,0,260258,791110,0,0,0,0,0,0,0,218865,0,42891,9257,2642,20,27880,0,15746,2135,3285,0,0,0,22400,19713,3014,98657,12618,405203,2581,35723,20,20,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2642,0,2642,3014,3014,0,0,16131,2940,0,897,0,0,0,403,0,0,0,1300,897,0,0,0,403,0,0,0,1300,0,0,0,0,275588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1400,0,0,27880,18360,0,0,0,0,0,0,0,83632,59931,0,0,8796,0,5656,1300,0,0,0,0,0,0,0,0,0,0,0,0,1300,1,1300,0,0,0,0,1300,0,1885481,682871,0,1202610,665461
9,GUAYAS,3,2012,7320,ESTUDIOS DE MERCADO Y ENCUESTAS DE OPINIÓN PÚBLICA,73,PUBLICIDAD Y ESTUDIOS DE MERCADO,M732,ESTUDIOS DE MERCADO Y ENCUESTAS DE OPINIÓN PÚBLICA,2,SERVICIOS,2,REGIÓN COSTA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,3,MEDIANA EMPRESA B,3,DE 50 A 99,7,DE 2000000 Y 3999999,947803,66254,65,0,0,1,0,64,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,0,32,0,0,1,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,15600,0,55208,0,7000,0,0,22812,25396,65,947803,595727,20845,92174,122527,0,17044,64947,34539,0,0,0,0,2952638,0,0,43315,43315,0,0,644978,2952638,0,0,0,0,0,0,0,0,0,19658,127174,6552,0,0,83254,0,107711,35087,0,0,0,132699,120887,1127,0,10829,538345,0,217815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6552,0,6552,1127,1127,0,0,28486,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114949,17750,0,0,0,0,83254,0,0,0,0,0,0,329812,129754,0,11800,0,0,7679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2952638,1226638,0,1726000,1183323
17,PICHINCHA,3,2012,7310,PUBLICIDAD,73,PUBLICIDAD Y ESTUDIOS DE MERCADO,M731,PUBLICIDAD,2,SERVICIOS,1,REGIÓN SIERRA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,3,MEDIANA EMPRESA B,1,DE 10 A 19,6,DE 800000 A 1999999,338679,11883,15,0,0,1,0,14,8,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2640,0,16602,2000,0,0,0,7992,6610,15,338679,214497,39553,20969,14767,0,3900,27649,17344,0,0,0,0,1163134,0,0,383057,383057,0,0,212015,1163134,0,0,0,0,0,0,0,0,0,32722,4245,822,0,0,21309,0,12621,0,0,0,0,127601,9292,0,0,3403,57883,2487,-806774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,822,0,0,0,0,9164,0,0,0,244579,0,0,1450,0,0,0,245729,-300,244579,0,0,1450,0,0,0,246029,0,300,0,0,293648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,127351,21309,0,0,0,0,0,0,71046,951268,0,0,71448,0,822,245729,0,0,0,0,0,0,0,0,0,0,0,0,246029,1,245729,0,0,0,0,245729,0,1163134,652955,-300,510179,269898
17,PICHINCHA,3,2012,7110,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,71,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA. ENSAYOS Y ANÁLISIS TÉCNICOS,M711,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,2,SERVICIOS,1,REGIÓN SIERRA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,6,DE 800000 A 1999999,198876,9391,16,1,0,1,0,14,7,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,9,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2560,0,6762,500,0,0,0,1917,4345,15,198876,72307,31670,15015,64979,0,0,10155,4750,0,0,0,0,866148,0,0,2584,2584,0,0,275477,866148,0,0,0,0,0,0,0,0,0,27649,0,6863,0,0,57277,150,14728,13741,0,0,0,138415,10120,519,0,6015,8362,0,33228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6863,0,6863,519,519,0,0,68630,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138415,57277,0,0,0,0,0,0,95484,65500,0,2283,238,0,7382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,866148,286423,0,579725,283839
9,GUAYAS,3,2012,8620,ACTIVIDADES DE MÉDICOS Y ODONTÓLOGOS,86,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA,Q862,ACTIVIDADES DE MÉDICOS Y ODONTÓLOGOS,2,SERVICIOS,2,REGIÓN COSTA,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,3,MEDIANA EMPRESA B,2,DE 20 A 49,7,DE 2000000 Y 3999999,696179,71245,44,0,0,1,0,43,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,18,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1,0,7384,1054,39070,0,3943,0,0,23594,11533,44,696179,483606,51460,60980,35438,0,4198,53922,6575,0,0,0,0,2350117,0,0,885800,885800,0,0,413639,2350117,0,0,0,0,0,0,0,0,0,125241,6388,14303,4015,0,49728,1431,4261,35738,0,0,0,146845,8106,10023,0,7560,56457,15379,-91480,4015,1855,2160,0,0,0,0,0,0,1091,2273,0,0,0,0,0,14303,0,14303,10023,10023,0,0,62186,5736,0,862,0,29511,0,0,0,0,0,30373,862,0,29511,0,0,0,0,0,30373,0,0,0,0,644639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29368,44054,58736,44055,0,0,0,49728,0,0,0,0,0,0,4131,106207,0,1573,8540,0,24326,30373,0,0,0,0,0,0,0,0,0,0,0,0,30373,1,30373,0,0,0,0,30373,0,2350117,1355896,0,994221,470096
17,PICHINCHA,3,2012,910,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL,9,ACTIVIDADES DE SERVICIOS DE APOYO PARA LA EXPLOTACIÓN DE MINAS Y CANTERAS,B091,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL,2,SERVICIOS,1,REGIÓN SIERRA,B,EXPLOTACIÓN DE MINAS Y CANTERAS,5,*OTROS SERVICIOS PRESTADOS A LA MINERÍA. A LA MANUFACTURA Y AL COMERCIO,2,MEDIANA EMPRESA A,3,DE 50 A 99,6,DE 800000 A 1999999,1213490,129976,71,0,0,3,0,68,8,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,63,0,0,2,0,61,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,61,0,0,0,11360,0,68683,2890,6100,0,0,7350,52343,71,1213490,788203,13390,255523,7632,0,0,87883,60859,0,0,0,0,1890039,0,0,99940,99940,0,0,211693,1890039,0,0,0,0,0,0,0,0,0,25678,48857,2840,3537,0,7230,2763,9744,66147,0,0,0,24957,13355,1020,0,5565,122045,40306,66380,3537,0,3537,0,0,0,0,0,0,0,3899,0,0,0,0,0,2840,0,2840,1020,1020,0,0,12348,1500,0,0,0,0,0,12000,0,0,0,12000,0,0,0,0,12000,0,0,0,12000,0,0,0,0,855335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17700,0,7257,0,0,0,7230,0,0,0,0,0,0,226804,189760,0,2200,19254,0,3860,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000,1,12000,0,0,0,0,12000,0,1890039,433678,0,1456361,333738
17,PICHINCHA,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,3,MEDIANA EMPRESA B,2,DE 20 A 49,6,DE 800000 A 1999999,263782,3424,37,0,0,5,0,32,5,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,32,0,0,1,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,1,0,5920,0,13193,1961,295,0,0,407,10530,37,263782,184747,0,34411,8636,0,0,20599,15389,0,0,0,0,1255267,0,0,791789,791789,0,0,91309,1255267,0,0,0,0,0,0,0,0,0,46636,0,13352,1231,0,4715,1353,0,6064,0,0,0,2563,2308,3549,0,9538,51404,0,89516,1231,1231,0,0,0,0,0,0,0,954,0,0,0,0,0,0,13352,0,13352,3549,3549,0,0,46041,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88912,16047.8,13984.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563,0,0,0,0,4715,0,0,0,0,0,0,149968,65074,0,0,2775,0,16901,0,16047.8,13984.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2063.2,-2063.2,-2063.2,0,1255267,936565.2,0,318701.8,142713
9,GUAYAS,3,2012,7410,ACTIVIDADES ESPECIALIZADAS DE DISEÑO,74,OTRAS ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,M741,ACTIVIDADES ESPECIALIZADAS DE DISEÑO,2,SERVICIOS,2,REGIÓN COSTA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,5,DE 400000 A 799999,277871,10678,17,0,0,1,0,16,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,2720,0,12034,0,1500,0,0,5480,5054,17,277871,142419,91940,9344,10961,0,0,15879,7328,0,0,0,0,467288,0,0,12265,11180,1085,0,59738,467288,0,0,0,0,0,0,0,0,0,15451,1543,5956,1016,748,21531,0,0,0,0,0,0,3283,6715,0,0,3495,41376,0,44243,1016,1016,0,0,0,0,0,0,0,677,0,0,0,0,0,0,5956,0,5956,0,0,0,0,84132,0,0,0,0,0,0,11008,0,0,0,11008,0,0,0,0,11008,0,0,0,11008,0,0,0,0,187293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283,0,748,0,0,21531,0,0,0,0,0,0,51350,10352,0,0,1821,0,5956,11008,0,0,0,0,0,0,0,0,0,0,0,0,11008,1,11008,0,0,0,0,11008,0,467288,113379,0,353909,101114
10,IMBABURA,3,2012,5510,ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS,55,ACTIVIDADES DE ALOJAMIENTO,I551,ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,3,MEDIANA EMPRESA B,2,DE 20 A 49,6,DE 800000 A 1999999,482345,72261,39,0,0,1,0,38,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,26,0,0,1,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,7040,0,22362,0,497,0,0,9445,12420,39,482345,255348,124692,29418,20342,0,0,30984,21561,0,0,0,0,1172975,0,0,237258,235419,1839,0,204901,1172975,0,0,0,0,0,0,0,0,0,74289,7227,13382,42126,0,1220,6924,0,2155,0,0,0,16961,6816,30650,0,3151,34497,0,238255,42126,665,8332,0,33129,0,0,0,0,504,9000,0,77044,0,0,0,13382,0,13382,30650,30650,0,0,159825,22128,0,0,9254,28330,0,0,0,0,21353,-122753,0,-172436,28330,0,0,0,0,21353,58937,0,181690,0,0,948376,1508.2,1524.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4240,12721,0,0,0,0,1220,0,0,0,0,0,0,132873,35234,114172,2287,21604,0,44032,-122753,1508.2,1524.2,0,0,0,0,0,0,0,0,0,0,58937,1,-122753,0,0,16,16,-122737,0,1172975,476640,-181690,696335,239398
10,IMBABURA,3,2012,8620,ACTIVIDADES DE MÉDICOS Y ODONTÓLOGOS,86,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA,Q862,ACTIVIDADES DE MÉDICOS Y ODONTÓLOGOS,2,SERVICIOS,1,REGIÓN SIERRA,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,2,DE 20 A 49,6,DE 800000 A 1999999,423573,39332,34,0,0,1,0,33,27,0,0,1,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5440,128,27730,3284,0,0,0,20087,4359,34,423573,342655,3195,32803,0,0,0,27341,17579,0,0,0,0,856516,1315,0,142574,142574,0,0,205742,857831,0,0,0,475,0,0,0,840,0,13496,0,6967,488,0,0,9066,0,1976,0,0,0,127454,4470,5273,0,36552,97388,1729,62055,488,488,0,0,0,0,0,0,0,325,0,0,0,0,0,0,6967,0,6967,5273,5273,0,0,27866,4708,0,26768,9532,4945,0,580,0,0,0,41825,26768,9532,4945,0,580,0,0,0,41825,0,0,0,0,819183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,0,160,0,0,125121,0,0,0,0,0,0,0,63162,20826,0,469,17005,0,12240,41825,0,0,0,0,0,0,0,0,0,0,0,0,41825,1,41825,0,0,0,0,41825,0,857831,445704,0,412127,303130
